# JD    mag
2458765.633086  23.837668937544603
2458765.643612  23.837668941173614
2458765.654139  23.837668944802164
2458765.664665  23.837668948429567
2458765.675192  23.83766895205651
2458765.685718  23.837668955682307
2458765.696244  23.8376689593073
2458765.706771  23.837668962931836
2458765.717297  23.837668966555224
2458765.727824  23.837668970178154
2458765.73835  23.83766897379994
2458765.748876  23.83766897742092
2458765.759403  23.837668981041443
2458765.769929  23.837668984660823
2458765.780456  23.837668988279745
2458765.790982  23.83766899189752
2458765.801508  23.8376689955145
2458765.812035  23.837668999131015
2458765.822561  23.83766900274639
2458765.862994  23.837669016626513
2458765.87352  23.837669020238014
2458765.884046  23.83766902384872
2458765.894573  23.83766902745897
2458765.905099  23.837669031068074
2458765.915625  23.83766903467638
2458765.926152  23.837669038284233
2458765.936678  23.837669041890948
2458765.947205  23.8376690454972
2458765.957731  23.837669049102317
2458765.968257  23.837669052706637
2458765.978784  23.8376690563105
2458765.98931  23.837669059913225
2458765.999837  23.837669063515495
2458766.010363  23.837669067116625
2458766.020889  23.83766907071696
2458766.031416  23.837669074316842
2458766.041942  23.83766907791558
2458766.052469  23.837669081513873
2458766.062995  23.837669085111024
2458766.073521  23.83766908870738
2458766.084048  23.83766909230328
2458766.094574  23.837669095898047
2458766.1051  23.837669099492018
2458766.115627  23.837669103085535
2458766.126153  23.837669106677918
2458766.13668  23.837669110269847
2458766.147206  23.837669113860642
2458766.157732  23.83766911745064
2458766.168259  23.83766912104019
2458766.178785  23.837669124628604
2458766.189312  23.837669128216568
2458766.199838  23.837669131803395
2458766.210364  23.83766913538943
2458766.220891  23.837669138975016
2458766.231417  23.837669142559466
2458766.241944  23.837669146143465
2458766.25247  23.837669149726334
2458766.262996  23.837669153308408
2458766.273523  23.837669156890033
2458766.284049  23.837669160470526
2458766.294575  23.83766916405023
2458766.305102  23.837669167629482
2458766.315628  23.8376691712076
2458766.356061  23.837669184944716
2458766.366587  23.837669188519012
2458766.377113  23.83766919209252
2458766.38764  23.837669195665576
2458766.398166  23.83766919923751
2458766.408693  23.83766920280899
2458766.419219  23.837669206379342
2458766.429745  23.837669209948906
2458766.440272  23.837669213518023
2458766.450798  23.83766921708601
2458766.461325  23.837669220653552
2458766.471851  23.837669224219965
2458766.482377  23.837669227785593
2458766.492904  23.83766923135077
2458766.50343  23.837669234914824
2458766.51  23.837669237138996
2458766.513956  23.83766923847809
2458766.524483  23.837669242040906
2458766.535009  23.8376692456026
2458766.545536  23.83766924916385
2458766.556062  23.83766925272397
2458766.566588  23.837669256283306
2458766.577115  23.837669259842198
2458766.587641  23.837669263399963
2458766.598168  23.83766926695728
2458766.608694  23.837669270513477
2458766.61922  23.83766927406889
2458766.629747  23.837669277623856
2458766.640273  23.8376692811777
2458766.6508  23.837669284731096
2458766.661326  23.837669288283372
2458766.671852  23.837669291834864
2458766.682379  23.83766929538591
2458766.692905  23.837669298935836
2458766.703431  23.837669302484983
2458766.713958  23.83766930603368
2458766.724484  23.83766930958126
2458766.735011  23.83766931312839
2458766.745537  23.837669316674404
2458766.756063  23.83766932021964
2458766.76659  23.837669323764423
2458766.777116  23.837669327308095
2458766.787643  23.83766933085132
2458766.798169  23.837669334393425
2458766.808695  23.837669337934752
2458766.819222  23.837669341475635
2458766.859654  23.83766935506817
2458766.870181  23.837669358605275
2458766.880707  23.837669362141263
2458766.891233  23.837669365676476
2458766.90176  23.837669369211245
2458766.912286  23.837669372744898
2458766.922812  23.837669376277773
2458766.933339  23.837669379810205
2458766.943865  23.837669383341524
2458766.954392  23.8376693868724
2458766.964918  23.837669390402162
2458766.975444  23.83766939393115
2458766.985971  23.837669397459692
2458766.996497  23.837669400987124
2458767.007024  23.837669404514113
2458767.01755  23.83766940803999
2458767.028076  23.83766941156509
2458767.038603  23.83766941508975
2458767.049129  23.8376694186133
2458767.059656  23.837669422136408
2458767.070182  23.837669425658405
2458767.080708  23.837669429179627
2458767.091235  23.83766943270041
2458767.101761  23.83766943622008
2458767.112287  23.837669439738974
2458767.122814  23.837669443257433
2458767.13334  23.83766944677478
2458767.143867  23.837669450291685
2458767.154393  23.837669453807486
2458767.164919  23.83766945732251
2458767.175446  23.837669460837095
2458767.185972  23.837669464350572
2458767.196499  23.837669467863613
2458767.207025  23.837669471375545
2458767.217551  23.837669474886702
2458767.228078  23.837669478397423
2458767.238604  23.83766948190704
2458767.249131  23.837669485416214
2458767.259657  23.837669488924284
2458767.270183  23.83766949243158
2458767.28071  23.837669495938442
2458767.291236  23.837669499444196
2458767.301762  23.83766950294918
2458767.312289  23.837669506453725
2458767.352721  23.837669519906786
2458767.363248  23.8376695234076
2458767.373774  23.837669526907316
2458767.3843  23.83766953040626
2458767.394827  23.837669533904766
2458767.405353  23.837669537402174
2458767.41588  23.837669540899142
2458767.426406  23.83766954439501
2458767.436932  23.83766954789011
2458767.447459  23.83766955138477
2458767.457985  23.837669554878335
2458767.468512  23.83766955837146
2458767.479038  23.837669561863486
2458767.489564  23.837669565354744
2458767.500091  23.83766956884557
2458767.510617  23.837669572335294
2458767.521144  23.837669575824584
2458767.53167  23.837669579312774
2458767.542196  23.8376695828002
2458767.552723  23.837669586287188
2458767.563249  23.83766958977308
2458767.573775  23.837669593258205
2458767.584302  23.8376695967429
2458767.594828  23.83766960022649
2458767.605355  23.837669603709653
2458767.615881  23.837669607191717
2458767.626407  23.837669610673014
2458767.636934  23.83766961415388
2458767.64746  23.83766961763365
2458767.657987  23.837669621112987
2458767.668513  23.83766962459123
2458767.679039  23.837669628068706
2458767.689566  23.83766963154575
2458767.700092  23.8376696350217
2458767.710619  23.837669638497218
2458767.721145  23.83766964197164
2458767.731671  23.837669645445303
2458767.742198  23.837669648918528
2458767.752724  23.837669652390666
2458767.76325  23.837669655862037
2458767.773777  23.837669659332978
2458767.784303  23.837669662802828
2458767.79483  23.837669666272244
2458767.805356  23.83766966974057
2458767.845788  23.83766968305587
2458767.856315  23.837669686520844
2458767.866841  23.837669689984722
2458767.877368  23.837669693448174
2458767.887894  23.837669696910535
2458767.89842  23.83766970037214
2458767.908947  23.837669703833306
2458767.919473  23.83766970729339
2458767.93  23.837669710753044
2458767.940526  23.837669714211607
2458767.951052  23.837669717669414
2458767.961579  23.83766972112679
2458767.972105  23.83766972458308
2458767.982631  23.83766972803861
2458767.993158  23.837669731493712
2458768.003684  23.837669734947724
2458768.014211  23.83766973840131
2458768.024737  23.83766974185381
2458768.035263  23.837669745305554
2458768.04579  23.837669748756866
2458768.056316  23.8376697522071
2458768.066843  23.837669755656897
2458768.077369  23.837669759105612
2458768.087895  23.837669762553574
2458768.098422  23.837669766001106
2458768.108948  23.83766976944755
2458768.119475  23.837669772893573
2458768.130001  23.837669776338508
2458768.140527  23.837669779782694
2458768.151054  23.837669783226445
2458768.16158  23.837669786669117
2458768.172106  23.837669790111036
2458768.182633  23.837669793552525
2458768.193159  23.837669796992934
2458768.203686  23.837669800432916
2458768.214212  23.83766980387182
2458768.224738  23.837669807309965
2458768.235265  23.837669810747688
2458768.245791  23.837669814184327
2458768.256318  23.837669817620544
2458768.266844  23.837669821055677
2458768.27737  23.83766982449006
2458768.287897  23.837669827924017
2458768.298423  23.837669831356894
2458768.30895  23.837669834789345
2458768.349382  23.837669847965685
2458768.359908  23.837669851394175
2458768.370435  23.837669854822238
2458768.380961  23.837669858249225
2458768.391487  23.837669861675458
2458768.402014  23.83766986510127
2458768.41254  23.837669868526007
2458768.423067  23.837669871950318
2458768.433593  23.837669875373553
2458768.444119  23.837669878796042
2458768.454646  23.8376698822181
2458768.465172  23.83766988563909
2458768.475699  23.837669889059654
2458768.486225  23.837669892479145
2458768.496751  23.83766989589789
2458768.507278  23.837669899316207
2458768.517804  23.837669902733452
2458768.528331  23.837669906150275
2458768.538857  23.837669909566024
2458768.549383  23.837669912981028
2458768.55991  23.837669916395605
2458768.570436  23.837669919809116
2458768.580962  23.837669923221874
2458768.591489  23.837669926634213
2458768.602015  23.837669930045482
2458768.612542  23.837669933456326
2458768.623068  23.837669936866103
2458768.633594  23.83766994027513
2458768.644121  23.83766994368374
2458768.654647  23.83766994709128
2458768.665174  23.837669950498395
2458768.6757  23.83766995390444
2458768.686226  23.837669957309743
2458768.696753  23.837669960714624
2458768.707279  23.837669964118437
2458768.717806  23.83766996752183
2458768.728332  23.837669970924154
2458768.738858  23.837669974325735
2458768.749385  23.837669977726893
2458768.759911  23.837669981126986
2458768.770437  23.837669984526336
2458768.780964  23.837669987925263
2458768.79149  23.83766999132313
2458768.802017  23.83766999472057
2458768.842449  23.837670007762533
2458768.852975  23.83767001115606
2458768.863502  23.83767001454917
2458768.874028  23.837670017941214
2458768.884555  23.837670021332837
2458768.895081  23.837670024723398
2458768.905607  23.83767002811322
2458768.916134  23.83767003150262
2458768.92666  23.83767003489096
2458768.937187  23.83767003827888
2458768.947713  23.83767004166574
2458768.958239  23.83767004505186
2458768.968766  23.837670048437555
2458768.979292  23.837670051822197
2458768.989819  23.837670055206416
2458769.000345  23.837670058589577
2458769.010871  23.837670061972
2458769.021398  23.837670065354004
2458769.031924  23.837670068734948
2458769.04245  23.837670072115152
2458769.052977  23.83767007549494
2458769.063503  23.83767007887367
2458769.07403  23.837670082251986
2458769.084556  23.837670085629238
2458769.095082  23.837670089005755
2458769.105609  23.837670092381856
2458769.116135  23.8376700957569
2458769.126662  23.837670099131522
2458769.137188  23.837670102505093
2458769.147714  23.837670105877926
2458769.158241  23.83767010925034
2458769.168767  23.8376701126217
2458769.179294  23.837670115992644
2458769.18982  23.837670119362535
2458769.200346  23.837670122731687
2458769.210873  23.837670126100424
2458769.221399  23.837670129468105
2458769.231925  23.83767013283505
2458769.242452  23.837670136201584
2458769.252978  23.837670139567063
2458769.263505  23.837670142932126
2458769.274031  23.837670146296134
2458769.284557  23.83767014965941
2458769.295084  23.837670153022273
2458769.335516  23.8376701659315
2458769.346043  23.83767016929081
2458769.356569  23.837670172649066
2458769.367095  23.837670176006593
2458769.377622  23.837670179363705
2458769.388148  23.83767018271977
2458769.398675  23.83767018607542
2458769.409201  23.837670189430018
2458769.419727  23.837670192783886
2458769.430254  23.83767019613734
2458769.44078  23.837670199489743
2458769.451306  23.837670202841416
2458769.461833  23.83767020619268
2458769.472359  23.837670209542893
2458769.482886  23.837670212892693
2458769.493412  23.837670216241442
2458769.503938  23.837670219589466
2458769.514465  23.837670222937074
2458769.524991  23.837670226283638
2458769.535518  23.83767022962979
2458769.546044  23.837670232974894
2458769.55657  23.837670236319266
2458769.567097  23.83767023966323
2458769.577623  23.837670243006148
2458769.58815  23.837670246348655
2458769.598676  23.837670249690113
2458769.609202  23.837670253030847
2458769.619729  23.83767025637117
2458769.630255  23.837670259710446
2458769.640781  23.837670263048995
2458769.651308  23.837670266387132
2458769.661834  23.837670269724228
2458769.672361  23.837670273060912
2458769.682887  23.83767027639655
2458769.693413  23.83767027973147
2458769.70394  23.83767028306597
2458769.714466  23.837670286399433
2458769.724993  23.837670289732486
2458769.735519  23.837670293064495
2458769.746045  23.83767029639578
2458769.756572  23.837670299726657
2458769.767098  23.837670303056488
2458769.777625  23.837670306385913
2458769.788151  23.837670309714298
2458769.798677  23.837670313041954
2458769.83911  23.83767032581759
2458769.849636  23.837670329141744
2458769.860162  23.837670332465176
2458769.870689  23.837670335788196
2458769.881215  23.83767033911018
2458769.891742  23.837670342431757
2458769.902268  23.837670345752294
2458769.912794  23.83767034907211
2458769.923321  23.837670352391516
2458769.933847  23.837670355709886
2458769.944374  23.837670359027847
2458769.9549  23.837670362344774
2458769.965426  23.83767036566098
2458769.975953  23.837670368976777
2458769.986479  23.837670372291537
2458769.997006  23.837670375605892
2458770.007532  23.837670378919213
2458770.018058  23.83767038223181
2458770.028585  23.837670385544005
2458770.039111  23.837670388855162
2458770.049637  23.8376703921656
2458770.060164  23.83767039547563
2458770.07069  23.837670398784628
2458770.081217  23.83767040209322
2458770.091743  23.83767040540078
2458770.102269  23.837670408707616
2458770.112796  23.837670412014052
2458770.123322  23.837670415319455
2458770.133849  23.83767041862445
2458770.144375  23.837670421928415
2458770.154901  23.83767042523166
2458770.165428  23.8376704285345
2458770.175954  23.83767043183631
2458770.186481  23.837670435137717
2458770.197007  23.837670438438092
2458770.207533  23.83767044173775
2458770.21806  23.837670445037002
2458770.228586  23.837670448335224
2458770.239112  23.83767045163273
2458770.249639  23.83767045492983
2458770.260165  23.837670458225904
2458770.270692  23.837670461521576
2458770.281218  23.837670464816213
2458770.291744  23.83767046811014
2458770.332177  23.837670480756273
2458770.342703  23.837670484046736
2458770.35323  23.837670487336794
2458770.363756  23.83767049062583
2458770.374282  23.837670493914146
2458770.384809  23.837670497202062
2458770.395335  23.83767050048895
2458770.405862  23.83767050377544
2458770.416388  23.8376705070609
2458770.426914  23.83767051034565
2458770.437441  23.837670513629995
2458770.447967  23.837670516913317
2458770.458494  23.837670520196237
2458770.46902  23.83767052347813
2458770.479546  23.837670526759318
2458770.490073  23.8376705300401
2458770.500599  23.83767053331986
2458770.511125  23.837670536598907
2458770.521652  23.83767053987755
2458770.532178  23.837670543155173
2458770.542705  23.8376705464324
2458770.553231  23.837670549708598
2458770.563757  23.837670552984086
2458770.574284  23.837670556259177
2458770.58481  23.837670559533244
2458770.595337  23.837670562806913
2458770.605863  23.83767056607956
2458770.616389  23.8376705693515
2458770.626916  23.837670572623033
2458770.637442  23.83767057589355
2458770.647969  23.83767057916367
2458770.658495  23.837670582432768
2458770.669021  23.837670585701154
2458770.679548  23.837670588969146
2458770.690074  23.837670592236115
2458770.7006  23.83767059550238
2458770.711127  23.83767059876824
2458770.721653  23.83767060203309
2458770.73218  23.837670605297536
2458770.742706  23.837670608560963
2458770.753232  23.837670611823686
2458770.763759  23.837670615086008
2458770.774285  23.837670618347314
2458770.784812  23.837670621608225
2458770.825244  23.83767063412612
2458770.83577  23.837670637383297
2458770.846297  23.837670640640077
2458770.856823  23.83767064389584
2458770.86735  23.837670647151214
2458770.877876  23.837670650405567
2458770.888402  23.837670653659217
2458770.898929  23.83767065691247
2458770.909455  23.837670660164708
2458770.919981  23.83767066341624
2458770.930508  23.83767066666738
2458770.941034  23.837670669917504
2458770.951561  23.83767067316723
2458770.962087  23.837670676415947
2458770.972613  23.837670679663958
2458770.98314  23.837670682911575
2458770.993666  23.83767068615818
2458771.004193  23.83767068940439
2458771.014719  23.83767069264959
2458771.025245  23.837670695894083
2458771.035772  23.837670699138187
2458771.046298  23.837670702381274
2458771.056825  23.83767070562397
2458771.067351  23.837670708865655
2458771.077877  23.837670712106636
2458771.088404  23.837670715347226
2458771.09893  23.837670718586804
2458771.109456  23.83767072182568
2458771.119983  23.837670725064164
2458771.130509  23.83767072830164
2458771.141036  23.837670731538722
2458771.151562  23.837670734774793
2458771.162088  23.837670738010164
2458771.172615  23.837670741245145
2458771.183141  23.837670744479116
2458771.193668  23.837670747712693
2458771.204194  23.837670750945264
2458771.21472  23.837670754177136
2458771.225247  23.837670757408613
2458771.235773  23.837670760639085
2458771.2463  23.837670763869166
2458771.256826  23.837670767098242
2458771.267352  23.837670770326618
2458771.277879  23.8376707735546
2458771.288405  23.83767077678158
2458771.328837  23.83767078917041
2458771.339364  23.837670792394317
2458771.34989  23.837670795617218
2458771.360417  23.837670798839728
2458771.370943  23.837670802061233
2458771.381469  23.837670805282045
2458771.391996  23.837670808502466
2458771.402522  23.837670811721882
2458771.413049  23.837670814940907
2458771.423575  23.837670818158934
2458771.434101  23.83767082137626
2458771.444628  23.8376708245932
2458771.455154  23.837670827809138
2458771.465681  23.837670831024685
2458771.476207  23.83767083423923
2458771.486733  23.837670837453082
2458771.49726  23.837670840666544
2458771.507786  23.837670843879003
2458771.518312  23.837670847090774
2458771.528839  23.83767085030215
2458771.539365  23.837670853512527
2458771.549892  23.837670856722518
2458771.560418  23.83767085993151
2458771.570944  23.837670863139806
2458771.581471  23.837670866347715
2458771.591997  23.837670869554625
2458771.602524  23.837670872761144
2458771.61305  23.83767087596667
2458771.623576  23.8376708791715
2458771.634103  23.837670882375946
2458771.644629  23.837670885579392
2458771.655156  23.837670888782448
2458771.665682  23.837670891984512
2458771.676208  23.83767089518588
2458771.686735  23.837670898386865
2458771.697261  23.83767090158685
2458771.707787  23.837670904786147
2458771.718314  23.837670907985057
2458771.72884  23.83767091118297
2458771.739367  23.837670914380496
2458771.749893  23.83767091757703
2458771.760419  23.83767092077287
2458771.770946  23.837670923968325
2458771.781472  23.837670927162787
2458771.821905  23.8376709394271
2458771.832431  23.83767094261822
2458771.842957  23.837670945808657
2458771.853484  23.837670948998703
2458771.86401  23.83767095218776
2458771.874537  23.83767095537643
2458771.885063  23.83767095856411
2458771.895589  23.837670961751105
2458771.906116  23.83767096493771
2458771.916642  23.837670968123327
2458771.927169  23.837670971308555
2458771.937695  23.8376709744928
2458771.948221  23.83767097767635
2458771.958748  23.83767098085952
2458771.969274  23.8376709840417
2458771.9798  23.83767098722319
2458771.990327  23.837670990404302
2458772.000853  23.83767099358442
2458772.01138  23.837670996764157
2458772.021906  23.837670999942905
2458772.032432  23.837671003120967
2458772.042959  23.837671006298645
2458772.053485  23.837671009475336
2458772.064012  23.837671012651644
2458772.074538  23.837671015826963
2458772.085064  23.837671019001597
2458772.095591  23.83767102217585
2458772.106117  23.837671025349117
2458772.116644  23.837671028522
2458772.12717  23.837671031693898
2458772.137696  23.83767103486511
2458772.148223  23.837671038035943
2458772.158749  23.837671041205788
2458772.169275  23.83767104437495
2458772.179802  23.83767104754373
2458772.190328  23.837671050711524
2458772.200855  23.83767105387894
2458772.211381  23.83767105704537
2458772.221907  23.837671060211115
2458772.232434  23.83767106337648
2458772.24296  23.837671066540864
2458772.253487  23.837671069704864
2458772.264013  23.83767107286788
2458772.274539  23.83767107603022
2458772.314972  23.83767108817121
2458772.325498  23.837671091330247
2458772.336025  23.837671094488904
2458772.346551  23.83767109764658
2458772.357077  23.83767110080358
2458772.367604  23.837671103960194
2458772.37813  23.83767110711583
2458772.388656  23.83767111027079
2458772.399183  23.837671113425365
2458772.409709  23.83767111657896
2458772.420236  23.83767111973218
2458772.430762  23.83767112288442
2458772.441288  23.83767112603598
2458772.451815  23.837671129187157
2458772.462341  23.837671132337363
2458772.472868  23.837671135487184
2458772.483394  23.83767113863603
2458772.49392  23.8376711417842
2458772.504447  23.83767114493199
2458772.514973  23.837671148078798
2458772.5255  23.83767115122523
2458772.536026  23.83767115437069
2458772.546552  23.83767115751547
2458772.557079  23.83767116065987
2458772.567605  23.837671163803293
2458772.578131  23.837671166946045
2458772.588658  23.837671170088417
2458772.599184  23.83767117322981
2458772.609711  23.83767117637083
2458772.620237  23.837671179510874
2458772.630763  23.83767118265024
2458772.64129  23.837671185789233
2458772.651816  23.83767118892725
2458772.662343  23.83767119206489
2458772.672869  23.837671195201555
2458772.683395  23.837671198337546
2458772.693922  23.83767120147316
2458772.704448  23.8376712046078
2458772.714975  23.837671207742066
2458772.725501  23.83767121087536
2458772.736027  23.83767121400798
2458772.746554  23.837671217140223
2458772.75708  23.837671220271492
2458772.767606  23.83767122340209
2458772.778133  23.837671226532315
2458772.818565  23.83767123854858
2458772.829092  23.837671241675544
2458772.839618  23.83767124480154
2458772.850144  23.837671247926863
2458772.860671  23.83767125105181
2458772.871197  23.83767125417579
2458772.881724  23.83767125729939
2458772.89225  23.837671260422024
2458772.902776  23.83767126354399
2458772.913303  23.837671266665577
2458772.923829  23.8376712697862
2458772.934356  23.837671272906448
2458772.944882  23.837671276025727
2458772.955408  23.837671279144335
2458772.965935  23.83767128226257
2458772.976461  23.83767128537984
2458772.986987  23.837671288496438
2458772.997514  23.837671291612665
2458773.00804  23.837671294727922
2458773.018567  23.83767129784281
2458773.029093  23.837671300956732
2458773.039619  23.837671304069982
2458773.050146  23.83767130718286
2458773.060672  23.837671310294773
2458773.071199  23.837671313406315
2458773.081725  23.837671316516893
2458773.092251  23.8376713196268
2458773.102778  23.837671322736337
2458773.113304  23.83767132584491
2458773.123831  23.83767132895311
2458773.134357  23.83767133206035
2458773.144883  23.837671335166917
2458773.15541  23.83767133827312
2458773.165936  23.837671341378353
2458773.176462  23.83767134448292
2458773.186989  23.83767134758712
2458773.197515  23.837671350690353
2458773.208042  23.83767135379322
2458773.218568  23.83767135689512
2458773.229094  23.837671359996357
2458773.239621  23.837671363097222
2458773.250147  23.837671366197128
2458773.260674  23.837671369296665
2458773.2712  23.83767137239524
2458773.311632  23.837671384291163
2458773.322159  23.837671387386813
2458773.332685  23.837671390481503
2458773.343212  23.837671393575825
2458773.353738  23.837671396669187
2458773.364264  23.837671399761888
2458773.374791  23.83767140285422
2458773.385317  23.837671405945592
2458773.395844  23.837671409036595
2458773.40637  23.83767141212664
2458773.416896  23.837671415216022
2458773.427423  23.837671418305035
2458773.437949  23.837671421393093
2458773.448475  23.83767142448049
2458773.459002  23.837671427567514
2458773.469528  23.837671430653586
2458773.480055  23.83767143373929
2458773.490581  23.837671436824035
2458773.501107  23.83767143990812
2458773.511634  23.83767144299184
2458773.52216  23.8376714460746
2458773.532687  23.837671449156996
2458773.543213  23.837671452238435
2458773.553739  23.837671455319217
2458773.564266  23.83767145839963
2458773.574792  23.837671461479086
2458773.585319  23.837671464558177
2458773.595845  23.83767146763632
2458773.606371  23.837671470713797
2458773.616898  23.83767147379091
2458773.627424  23.837671476867065
2458773.63795  23.837671479942568
2458773.648477  23.8376714830177
2458773.659003  23.83767148609188
2458773.66953  23.837671489165697
2458773.680056  23.83767149223856
2458773.690582  23.837671495310765
2458773.701109  23.837671498382605
2458773.711635  23.837671501453492
2458773.722162  23.837671504524018
2458773.732688  23.83767150759359
2458773.743214  23.837671510662503
2458773.753741  23.837671513731053
2458773.764267  23.837671516798654
2458773.8047  23.837671528575964
2458773.815226  23.837671531640385
2458773.825752  23.83767153470415
2458773.836279  23.837671537767548
2458773.846805  23.837671540829998
2458773.857331  23.837671543891794
2458773.867858  23.837671546953224
2458773.878384  23.83767155001371
2458773.888911  23.83767155307383
2458773.899437  23.837671556133003
2458773.909963  23.837671559191524
2458773.92049  23.837671562249678
2458773.931016  23.837671565306884
2458773.941543  23.83767156836373
2458773.952069  23.83767157141963
2458773.962595  23.83767157447488
2458773.973122  23.83767157752976
2458773.983648  23.8376715805837
2458773.994175  23.837671583637274
2458774.004701  23.837671586689904
2458774.015227  23.83767158974188
2458774.025754  23.837671592793495
2458774.03628  23.837671595844167
2458774.046806  23.837671598894183
2458774.057333  23.83767160194384
2458774.067859  23.837671604992554
2458774.078386  23.837671608040903
2458774.088912  23.83767161108831
2458774.099438  23.83767161413507
2458774.109965  23.837671617181464
2458774.120491  23.837671620226914
2458774.131018  23.837671623272005
2458774.141544  23.837671626316155
2458774.15207  23.837671629359654
2458774.162597  23.83767163240279
2458774.173123  23.83767163544499
2458774.18365  23.837671638486825
2458774.194176  23.83767164152772
2458774.204702  23.837671644567966
2458774.215229  23.83767164760785
2458774.225755  23.837671650646794
2458774.236281  23.837671653685092
2458774.246808  23.837671656723025
2458774.257334  23.83767165976002
2458774.267861  23.837671662796655
2458774.308293  23.837671674453702
2458774.318819  23.837671677486906
2458774.329346  23.83767168051975
2458774.339872  23.83767168355166
2458774.350399  23.83767168658321
2458774.360925  23.83767168961382
2458774.371451  23.837671692643788
2458774.381978  23.837671695673393
2458774.392504  23.837671698702064
2458774.403031  23.837671701730372
2458774.413557  23.83767170475775
2458774.424083  23.83767170778448
2458774.43461  23.83767171081085
2458774.445136  23.837671713836283
2458774.455662  23.837671716861074
2458774.466189  23.837671719885503
2458774.476715  23.837671722909
2458774.487242  23.83767172593214
2458774.497768  23.837671728954344
2458774.508294  23.837671731975902
2458774.518821  23.837671734997105
2458774.529347  23.837671738017374
2458774.539874  23.837671741037287
2458774.5504  23.837671744056266
2458774.560926  23.837671747074598
2458774.571453  23.837671750092575
2458774.581979  23.83767175310962
2458774.592506  23.83767175612631
2458774.603032  23.837671759142065
2458774.613558  23.83767176215718
2458774.624085  23.837671765171933
2458774.634611  23.83767176818576
2458774.645137  23.83767177119894
2458774.655664  23.837671774211767
2458774.66619  23.83767177722366
2458774.676717  23.8376717802352
2458774.687243  23.837671783245813
2458774.697769  23.837671786255783
2458774.708296  23.837671789265393
2458774.718822  23.837671792274072
2458774.729349  23.8376717952824
2458774.739875  23.8376717982898
2458774.750401  23.83767180129656
2458774.760928  23.837671804302957
2458774.80136  23.83767181584395
2458774.811887  23.837671818847248
2458774.822413  23.837671821849618
2458774.832939  23.83767182485135
2458774.843466  23.837671827852724
2458774.853992  23.837671830853175
2458774.864519  23.837671833853268
2458774.875045  23.837671836852437
2458774.885571  23.83767183985097
2458774.896098  23.837671842849144
2458774.906624  23.837671845846394
2458774.91715  23.83767184884301
2458774.927677  23.837671851839268
2458774.938203  23.8376718548346
2458774.94873  23.83767185782958
2458774.959256  23.837671860823637
2458774.969782  23.837671863817057
2458774.980309  23.83767186681012
2458774.990835  23.837671869802264
2458775.001362  23.83767187279405
2458775.011888  23.83767187578492
2458775.022414  23.837671878775147
2458775.032941  23.837671881765022
2458775.043467  23.837671884753977
2458775.053994  23.83767188774258
2458775.06452  23.83767189073026
2458775.075046  23.837671893717303
2458775.085573  23.837671896703995
2458775.096099  23.837671899689767
2458775.106625  23.8376719026749
2458775.117152  23.837671905659683
2458775.127678  23.837671908643543
2458775.138205  23.837671911627055
2458775.148731  23.837671914609647
2458775.159257  23.837671917591603
2458775.169784  23.837671920573204
2458775.18031  23.83767192355389
2458775.190837  23.837671926534224
2458775.201363  23.83767192951364
2458775.211889  23.83767193249242
2458775.222416  23.837671935470848
2458775.232942  23.83767193844836
2458775.243469  23.837671941425523
2458775.253995  23.837671944401766
2458775.294427  23.83767195582809
2458775.304954  23.837671958801547
2458775.31548  23.83767196177409
2458775.326006  23.837671964746004
2458775.336533  23.83767196771756
2458775.347059  23.83767197068821
2458775.357586  23.837671973658505
2458775.368112  23.837671976627885
2458775.378638  23.837671979596635
2458775.389165  23.837671982565034
2458775.399691  23.83767198553252
2458775.410218  23.837671988499654
2458775.420744  23.837671991465875
2458775.43127  23.837671994431467
2458775.441797  23.837671997396708
2458775.452323  23.83767200036104
2458775.46285  23.837672003325018
2458775.473376  23.837672006288084
2458775.483902  23.83767200925052
2458775.494429  23.83767201221261
2458775.504955  23.837672015173787
2458775.515481  23.837672018134334
2458775.526008  23.83767202109453
2458775.536534  23.837672024053816
2458775.547061  23.837672027012758
2458775.557587  23.837672029970786
2458775.568113  23.837672032928182
2458775.57864  23.837672035885234
2458775.589166  23.837672038841376
2458775.599693  23.83767204179717
2458775.610219  23.837672044752054
2458775.620745  23.837672047706306
2458775.631272  23.837672050660217
2458775.641798  23.837672053613215
2458775.652325  23.837672056565868
2458775.662851  23.83767205951761
2458775.673377  23.837672062468727
2458775.683904  23.837672065419497
2458775.69443  23.837672068369358
2458775.704956  23.83767207131859
2458775.715483  23.837672074267477
2458775.726009  23.83767207721546
2458775.736536  23.83767208016309
2458775.747062  23.83767208310982
2458775.757588  23.837672086055917
2458775.798021  23.83767209736681
2458775.808547  23.83767210030988
2458775.819074  23.837672103252608
2458775.8296  23.837672106194425
2458775.840126  23.83767210913562
2458775.850653  23.837672112076472
2458775.861179  23.837672115016417
2458775.871706  23.837672117956018
2458775.882232  23.837672120894716
2458775.892758  23.83767212383279
2458775.903285  23.837672126770517
2458775.913811  23.83767212970734
2458775.924337  23.83767213264354
2458775.934864  23.837672135579396
2458775.94539  23.83767213851435
2458775.955917  23.83767214144896
2458775.966443  23.837672144382665
2458775.976969  23.83767214731575
2458775.987496  23.83767215024849
2458775.998022  23.83767215318033
2458776.008549  23.837672156111825
2458776.019075  23.83767215904242
2458776.029601  23.83767216197239
2458776.040128  23.837672164902017
2458776.050654  23.837672167830746
2458776.061181  23.837672170759127
